goodput_mbit/s,throughput_mbit/s,loss_ratio_percent,rtt_avg_ms,rtt_median_ms
14.040046470979371,14.14779663022785,0.7615229139162288,111.21296925218262,103.2392640045145
14.116992062110567,14.257880444696463,0.9880632265937571,111.6912534022264,103.1662260065786
14.085627153370622,14.208071159862723,0.8617110803670813,111.26934711806662,103.4510129975387
14.056033851460896,14.171012111738234,0.811281512681082,111.33524458186957,103.5163269989425
14.072119052021183,14.18584796326441,0.8016259541562009,111.44302187890135,103.60412499721855
14.046216035355256,14.17108925767364,0.8811021445976561,111.57179201985801,103.1770010013133
14.04538418828499,14.166972001347421,0.858167592868645,111.38137256168463,103.43801700219039
14.142057874457585,14.254903964404702,0.7915490784745759,110.6820743188477,102.9265580000355
14.049231474259079,14.16362849260207,0.8076007126675113,111.38351634776292,103.8283670059172
14.107993458286279,14.217158796554491,0.76776125703594,112.14244310717163,103.5535330011043
