goodput_mbit/s,throughput_mbit/s,loss_ratio_percent,rtt_avg_ms,rtt_median_ms
7.969040242761949,8.000970811194593,0.39900251072924314,110.65824162430557,104.60643150145185
7.989558706270538,8.022773972739504,0.4139310969318586,111.76087267602695,105.3237599990097
7.958290710848493,7.989546172274135,0.3911233000325776,110.4165703689412,104.8769750013889
7.968517331220847,8.001614139212187,0.413545496461598,110.83541556517444,104.42159000012899
7.970569207614447,8.004232027715927,0.4204816283308186,110.65342946736638,104.8605750002025
7.970872986022593,8.00628690420284,0.442245248913315,110.53179759159349,104.78477849937914
7.963516743583314,7.996783307834984,0.41591816971984585,111.50142834473355,105.91304150148059
7.9574603786491815,7.99110058548301,0.4208897366144147,110.31306726982777,104.514120001113
7.968014071337981,8.002002306693223,0.42466549776041373,110.92998708380551,105.468956500772
7.959134437598888,7.992098882795869,0.4123817830722341,110.44242591165315,104.3357150010706
