goodput_mbit/s,throughput_mbit/s,loss_ratio_percent,rtt_avg_ms,rtt_median_ms
7.93671251118219,7.96565925696534,0.36331303606555815,112.3528355535046,105.61327100003801
7.9339358706762875,7.961275688056472,0.3433287997101542,113.06225248759033,106.0076334993025
7.918351789211077,7.9469561369819735,0.3598597368307566,112.26974452939311,106.35365000007349
7.906900200567849,7.932002923918674,0.3163927237564555,111.68656173918822,105.6278450000715
7.886572546169526,7.910236734643323,0.2990778005705627,112.76248431077332,107.269381999686
7.876733175078756,7.903040172953587,0.3327906526315522,112.74500937324353,107.118911000725
7.883875391727061,7.919238739450703,0.44646870831021146,112.88328698305487,106.4917190001325
7.912879562133013,7.937989048089321,0.316239264071401,112.29588929168045,106.751433499994
7.974374336635884,8.00264776913228,0.3532197832492789,111.75091320528766,105.67851999985601
7.942533552221005,7.968253176550602,0.32269497003745623,111.36704815786466,105.686848500227
