goodput_mbit/s,throughput_mbit/s,loss_ratio_percent,rtt_avg_ms,rtt_median_ms
7.973727571071564,8.006624161227684,0.4107860229269532,110.42281948582465,104.4049104966688
7.969687229598497,8.002396945709636,0.4086678337642486,110.97130394093635,104.4162234975374
7.968865666808916,8.001146336616554,0.40336940685611977,111.16910254337725,104.60463150229765
7.994274197244504,8.028953391497689,0.4318455892952635,111.44803941893662,104.6650585012685
7.979755528736979,8.013380892843662,0.41953405328706134,110.98245277299347,104.5548370020696
7.967156696866784,7.998130072450724,0.38717654175135574,110.6257604098471,105.0555574984173
7.953105197074529,7.985436856628134,0.40480162950851334,110.97654465418312,104.5963159995153
7.957606169024824,7.990940988412006,0.4170764732607274,110.67699330087291,104.332715003693
7.957955256644027,7.992552622404067,0.4327889076227316,110.31788611464881,104.3141389964148
7.988880592511537,8.024468272444851,0.4434084510041144,111.76667015125665,106.78068099514346
