goodput_mbit/s,throughput_mbit/s,loss_ratio_percent,rtt_avg_ms,rtt_median_ms
7.758911556440844,7.769557442877825,0.1365492313977396,116.93933192453957,112.14293800003361
7.714054367949642,7.735046073058257,0.2713030822569656,115.95195895654786,112.5339120044373
7.770772560060851,7.780266858851728,0.12194910757709122,118.35554181449734,112.9740549949929
7.791903996295722,7.805073870083718,0.16865341351200272,117.66134987083755,112.45495650655354
7.80706984424485,7.829539027147827,0.2868983775925963,117.75199007649572,112.2337369888555
7.823028977833598,7.848116894607037,0.31958674287083766,117.96138324722358,112.8646349970949
7.8049315438875215,7.832221052769286,0.34834496886145616,117.45360744257239,112.89413300983139
7.771387451353104,7.790925212901678,0.25069458660676597,119.26221484092696,114.01039200427469
7.767381785087574,7.7718811084766495,0.05781087879393541,117.89510800007102,112.91510849696346
7.771111542636743,7.7984339890288386,0.3502769070450497,117.91866344090188,113.448114003404
