goodput_mbit/s,throughput_mbit/s,loss_ratio_percent,rtt_avg_ms,rtt_median_ms
7.406001463438903,7.406140641885601,0.0009442744508842167,431.36884658516897,413.2173399993917
1.476660369261436,1.9408113967673972,0.11331001284055901,403.7798876670422,402.0089440018637
7.538176304176078,7.563171824133031,0.32955803947749224,435.280304712184,416.5133919887012
7.259071358607283,7.2592077752049216,0.0009442700072993004,430.31987357626656,406.7482285026926
7.3438664202855986,7.344004432578036,0.0009442849074057983,432.05287055141525,418.5310649991152
8.270796049458962,8.322089835698122,0.6154278249992039,443.776465974622,431.5734039992094
1.4756243502675954,1.9379383960488699,0.11330790117612857,404.5038276660004,402.8555154945934
8.162308580403014,8.199580536778093,0.4536285732692752,442.8736569839419,431.5234859968768
8.19155059330763,8.226819195432014,0.4277717866715857,444.1992329228443,432.99600299360463
8.262050063422269,8.327841285826485,0.7890877478765108,448.6769739421642,435.3336010099156
