goodput_mbit/s,throughput_mbit/s,loss_ratio_percent,rtt_avg_ms,rtt_median_ms
9.050981581699233,9.07571898231591,0.2724859108321164,112.82786415279749,110.6191410071915
9.135933112472447,9.161000481702319,0.27355040927030977,112.78488863463791,110.43398951005655
9.212420169215484,9.238128958003601,0.27820905491767345,113.98157801076952,112.7552170073613
9.110412796740901,9.134237501814221,0.2607476687604265,112.698953814106,109.62126200320189
9.113290104112535,9.138206431153364,0.2725800932551087,112.72152806225277,110.0632519955979
9.138777013116648,9.164618264372535,0.2818866404977785,113.19933200376408,110.7048960111569
9.120606755450316,9.148166431963116,0.30117810900029585,112.31393048104998,109.1529410041403
9.121355252528154,9.147574507592868,0.2865442871040589,112.72096612575187,109.9072140059433
9.161776604985802,9.189160005366452,0.29791585972259277,112.72344816377397,110.1569195016054
9.18220549547559,9.208707558086413,0.2877125836492131,113.50384028197873,112.1461160073522
