goodput_mbit/s,throughput_mbit/s,loss_ratio_percent,rtt_avg_ms,rtt_median_ms
4.556373692805455,4.566869366703264,0.22974127731939525,103.96745140954164,102.9155510004784
4.763081740513164,4.767137727859645,0.08500132951587738,103.93002090129612,102.88553050031621
4.837368563510562,4.848674658941008,0.23309829782680885,104.08364396157391,102.9022530001384
4.530730077739466,4.542482195484731,0.2586350061663988,103.93595673860477,102.9026804999375
4.617293976192079,4.629054267429659,0.2539730691746663,104.05527409746152,102.92081299940034
4.537263427085163,4.548320042297146,0.2430115045074336,103.99668230580114,102.92766349994051
4.719772230677577,4.7309810641025,0.23684329498910062,104.21223464167784,102.9463974991813
4.610881311447805,4.615361179322876,0.09698338744540418,104.08227263359643,102.9442099988955
4.526238011066639,4.537215008889289,0.2418517218188971,103.87329773798115,102.88763400239979
4.31897434347855,4.323512888258575,0.10489266889370735,103.75261571235842,102.89467949951356
