goodput_mbit/s,throughput_mbit/s,loss_ratio_percent,rtt_avg_ms,rtt_median_ms
17.632280350912637,17.67786815307471,0.2577993257739607,119.85626020287742,113.6535469995578
15.550292733511407,15.599845714186737,0.3175691762732751,114.0411887427079,103.24641298939235
17.553490970487204,17.610493115870945,0.3236015651548852,117.69906466782739,110.67333599930855
16.218403648464072,16.2846672334701,0.40682661658173763,112.03218472138254,103.21916500106451
16.06121982305772,16.114673309420493,0.3316256506653314,111.99656853872547,103.3483639912447
16.19411371009757,16.251631457979116,0.3538385856856989,114.85076839153288,105.095135004376
14.711924432591477,14.746950085819126,0.23742982504891086,107.4432593934243,102.69065800093804
15.9108263905904,15.964120706682646,0.33375682683099267,113.46928911771323,103.33708250254855
17.0373665792367,17.1037360835706,0.3879597540449334,113.29132820134576,104.8131719871889
16.46552497301753,16.54515762810374,0.48122375852194765,111.41564563330195,103.8914819946512
